amaze,使惊奇，使惊愕,cet4,,medium
ambition,雄心，抱负，野心,cet4,,low
ambulance,救护车；野战医院,cet4,,low
america,美洲；美国,cet4,,medium
american,美洲的 n.美国人,cet4,,low
among,在…之中,cet4,,medium
amongst,prep 在…之中(=among),cet4,,medium
amount,总数；数量；和,cet4,,medium
ampere,安培,cet4,,medium
amplify,放大，增强；扩大,cet4,,medium
amuse,逗…乐；给…娱乐,cet4,,medium
analyse,分析，分解，解析,cet4,,medium
analysis,分析，分解，解析,cet4,,low
ancestor,祖宗，祖先,cet4,,low
anchor,锚 vi.抛锚，停泊,cet4,,medium
ancient,古代的，古老的,cet4,,medium
and,和，又，并，则,cet4,,high
angel,天使，神差，安琪儿,cet4,,medium
anger,怒，愤怒 vt.使发怒,cet4,,medium
angle,角，角度,cet4,,medium
angry,愤怒的，生气的,cet4,,medium
animal,动物，兽 a.动物的,cet4,,medium
ankle,踝，踝节部,cet4,,medium
announce,宣布，宣告，发表,cet4,,low
announcer,宣告者；播音员,cet4,,low
annoy,使恼怒；打搅,cet4,,medium
another,再一个的；别的,cet4,,medium
answer,回答；响应；适应,cet4,,medium
ant,蚂蚁,cet4,,high
anticipate,预料，预期，期望,cet4,,low
anxiety,焦虑，忧虑；渴望,cet4,,medium
anxious,忧虑的；渴望的,cet4,,medium
any,什么，一些；任何的,cet4,,high
anybody,任何人,cet4,,medium
anyhow,无论如何,cet4,,medium
anyone,任何人,cet4,,medium
anything,任何事物；一切,cet4,,low
anyway,无论如何,cet4,,medium
anywhere,在什么地方,cet4,,low
apart,相隔；分开；除去,cet4,,medium
apartment,一套公寓房间,cet4,,low
apologize,道歉，谢罪，认错,cet4,,low
apology,道歉，认错，谢罪,cet4,,medium
apparatus,器械，仪器；器官,cet4,,low
appeal,&n.呼吁；申述,cet4,,medium
appear,出现；来到；似乎,cet4,,medium
appearance,出现，来到；外观,cet4,,low
appetite,食欲，胃口；欲望,cet4,,low
apple,苹果，苹果树,cet4,,medium
appliance,用具，器具，器械,cet4,,low
applicable,能应用的；适当的,cet4,,low
application,请求，申请；施用,cet4,,low
apply,应用，实施，使用,cet4,,medium
appoint,任命，委任；约定,cet4,,medium
appointment,"任命;约定,约会",cet4,,low
approach,向…靠近 n.靠近,cet4,,low
appropriate,适当的，恰当的,cet4,,low
approval,赞成，同意；批准,cet4,,low
approve,赞成，称许；批准,cet4,,medium
approximate,近似的 vt.近似,cet4,,low
approximately,近似地，大约,cet4,,low
april,四月,cet4,,medium
arabian,阿拉伯的,cet4,,medium
arbitrary,随心所欲的；专断的,cet4,,low
architecture,建筑学；建筑式样,cet4,,low
area,面积；地区；领域,cet4,,high
argue,争论，争辩，辩论,cet4,,medium
argument,争论，辩论；理由,cet4,,low
arise,出现；由…引起,cet4,,medium
arithmetic,算术，四则运算,cet4,,low
arm,臂；臂状物；武器,cet4,,high
army,军队；陆军,cet4,,high
around,在…周围,cet4,,medium
arouse,引起，唤起；唤醒,cet4,,medium
arrange,筹备；整理；调解,cet4,,medium
arrangement,"整理,排列;安排",cet4,,low
arrest,逮捕，拘留；阻止,cet4,,medium
arrival,到达；到来；到达者,cet4,,medium
arrive,到达；来临；达到,cet4,,medium
arrow,箭；箭状物,cet4,,medium
art,艺术，美术；技术,cet4,,high
article,文章；条款；物品,cet4,,medium
artist,艺术家，美术家,cet4,,medium
artistic,艺术的；艺术家的,cet4,,low
as,当…的时候,cet4,,high
ash,灰，灰末；骨灰,cet4,,high
ashamed,惭愧(的)；羞耻(的),cet4,,medium
asia,亚洲,cet4,,high
asian,亚洲的 n.亚洲人,cet4,,medium
aside,在旁边，到旁边,cet4,,medium
ask,问；要求；邀请,cet4,,high
asleep,睡着的，睡熟的,cet4,,medium
aspect,方面；样子，外表,cet4,,medium
assemble,集合，召集；装配,cet4,,low
assembly,集合；集会；装配,cet4,,low
assignment,任务，指定的作业,cet4,,low
assist,援助，帮助；搀扶,cet4,,medium
assistant,助手，助理；助教,cet4,,low
association,"协会,团体；联合",cet4,,low
assure,使确信；向…保证,cet4,,medium
astonish,使惊讶，使吃惊,cet4,,low
astronaut,宇宙航行员，宇航员,cet4,,low
at,在…里；在…时,cet4,,high
athlete,运动员；田径运动员,cet4,,medium
atlantic,大西洋的 n.大西洋,cet4,,low
atmosphere,大气；空气；气氛,cet4,,low
atmospheric,大气的;大气层的,cet4,,low
atom,原子；微粒；微量,cet4,,high
atomic,原子的；原子能的,cet4,,medium
attach,缚，系，贴；附加,cet4,,medium
attack,&vi.&n.攻击，进攻,cet4,,medium
attain,达到，获得，完成,cet4,,medium
attempt,尝试，试图 n.企图,cet4,,medium
attend,出席；照顾，护理,cet4,,medium
attention,注意，留心；注意力,cet4,,low
attentive,注意的；有礼貌的,cet4,,low
attitude,态度，看法；姿势,cet4,,low
attract,吸引；引起，诱惑,cet4,,medium
attraction,吸引；吸引力；引力,cet4,,low
attractive,有吸引力的,cet4,,low
attribute,把…归因于 n.属性,cet4,,low
audience,听众，观众，读者,cet4,,low
august,八月,cet4,,medium
aunt,伯母，婶母，姑母,cet4,,high
aural,耳的，听觉的,cet4,,medium
australia,澳大利亚,cet4,,low
australian,澳大利亚的,cet4,,low
author,作者，作家,cet4,,medium
auto,(口语)汽车,cet4,,high
automatic,自动的；机械的,cet4,,low
automation,自动，自动化,cet4,,low
automobile,汽车，机动车,cet4,,low
autumn,秋，秋季,cet4,,medium
auxiliary,辅助的；附属的,cet4,,low
avenue,林荫道，道路；大街,cet4,,medium
average,平均数 a.平均的,cet4,,medium
aviation,航空，航空学,cet4,,low
avoid,避免，躲开；撤消,cet4,,medium
await,等候，期待,cet4,,medium
awake,醒着的 vt.唤醒,cet4,,medium
award,奖，奖品；判定,cet4,,medium
aware,知道的，意识到的,cet4,,medium
away,离开，远离；…去,cet4,,high
awful,令人不愉快的,cet4,,medium
awfully,令人畏惧的；很,cet4,,medium
awkward,笨拙的；尴尬的,cet4,,medium
ax,斧子,cet4,,high
axis,轴，轴线；中心线,cet4,,high
baby,婴儿；孩子气的人,cet4,,high
back,在后；回原处；回,cet4,,high
background,背景，后景，经历,cet4,,low
backward,向后的；倒的 ad.倒,cet4,,low
bacteria,细菌,cet4,,low
bad,坏的，恶的；严重的,cet4,,high
badly,坏，差；严重地,cet4,,medium
badminton,羽毛球,cet4,,low
bag,袋，包，钱包，背包,cet4,,high
baggage,行李,cet4,,medium
bake,烤，烘，焙；烧硬,cet4,,high
balance,使平衡；称 n.天平,cet4,,medium
ball,球，球状物；舞会,cet4,,high
balloon,气球，玩具气球,cet4,,medium
banana,香蕉；芭蕉属植物,cet4,,medium
band,乐队；带；波段,cet4,,high
bang,巨响，枪声；猛击,cet4,,high
bank,银行；库；岩，堤,cet4,,high
banner,旗，旗帜，横幅,cet4,,medium
bar,酒吧间；条，杆；栅,cet4,,high
barber,理发师,cet4,,medium
bare,赤裸的；仅仅的,cet4,,high
bargain,交易 vi.议价；成交,cet4,,medium
bark,吠叫声 vi.吠，叫,cet4,,high
barn,谷仓；牲口棚,cet4,,high
barrel,桶；圆筒；枪管,cet4,,medium
base,基础，底层；基地,cet4,,high
basic,基本的，基础的,cet4,,medium
basically,基本上,cet4,,low
basin,盆，洗脸盆；盆地,cet4,,medium
basis,基础，根据,cet4,,medium
basket,篮，篓，筐,cet4,,medium
basketball,篮球；篮球运动,cet4,,low
bat,球拍；短棍；蝙蝠,cet4,,high
bath,浴，洗澡；浴缸,cet4,,high
bathe,给…洗澡；弄湿,cet4,,medium
bathroom,浴室；盥洗室,cet4,,low
battery,电池；一套，一组,cet4,,medium
battle,战役；斗争 vi.作战,cet4,,medium
bay,湾；山脉中的凹处,cet4,,high
be,v.&vi.是，在，做,cet4,,high
beach,海滩，湖滩，河滩,cet4,,medium
beam,梁；横梁；束，柱,cet4,,high
bean,豆，蚕豆,cet4,,high
bear,熊；粗鲁的人,cet4,,high
beard,胡须，络腮胡子,cet4,,medium
beast,兽，野兽；牲畜,cet4,,medium
beat,&vi.打，敲；打败,cet4,,high
beautiful,美的，美丽的,cet4,,low
beauty,美，美丽；美人,cet4,,medium
because,由于，因为,cet4,,medium
become,变成；成为，变得,cet4,,medium
bed,床，床位；圃；河床,cet4,,high
bee,蜂，密蜂；忙碌的人,cet4,,high
beef,牛肉；菜牛,cet4,,high
beer,啤酒,cet4,,high
before,在…以前；向…,cet4,,medium
beg,&vi.乞求；请求,cet4,,high
beggar,乞丐，穷人,cet4,,medium
begin,开始 vt.开始,cet4,,medium
beginner,初学者，生手,cet4,,low
beginning,开始，开端；起源,cet4,,low
behalf,利益，维护，支持,cet4,,medium
behave,表现，举止；运转,cet4,,medium
behavior,行为，举止，态度,cet4,,low
behind,在…后面,cet4,,medium
being,存在；生物；生命,cet4,,medium
belief,信任，相信；信念,cet4,,medium
believe,相信；认为,cet4,,medium
bell,钟，铃，门铃；钟声,cet4,,high
belong,属于，附属,cet4,,medium
beloved,为…的爱的 n.爱人,cet4,,medium
below,在…下面(以下),cet4,,medium
belt,带，腰带；皮带；区,cet4,,high
bench,长凳，条凳；工作台,cet4,,medium
bend,使弯曲 vi.弯曲,cet4,,high
beneath,在…下方,cet4,,medium
benefit,利益；恩惠；津贴,cet4,,medium
berry,浆果(如草莓等),cet4,,medium
beside,在…旁边,cet4,,medium
besides,而且 prep.除…之外,cet4,,medium
best,最好的；最大的,cet4,,high
bet,&vi.&n.打赌,cet4,,high
betray,背叛；辜负；泄漏,cet4,,medium
better,较好的 ad.更好地,cet4,,medium
between,在…中间,cet4,,medium
beyond,在…的那边,cet4,,medium
bible,基督教《圣经》,cet4,,medium
bicycle,自行车，脚踏车,cet4,,medium
big,大的，巨大的,cet4,,high
bike,自行车 vi.骑自行车,cet4,,high
bill,账单；招贴；票据,cet4,,high
billion,万亿(英),cet4,,medium
bind,捆绑；包扎；装钉,cet4,,high
biology,生物学；生态学,cet4,,medium
bird,鸟，禽,cet4,,high
birth,分娩，出生；出身,cet4,,medium
birthday,生日，诞生的日期,cet4,,low
biscuit,(英)饼干；(美)软饼,cet4,,medium
bit,一点，一些，小片,cet4,,high
bite,咬，叮，螫；剌穿,cet4,,high
bitter,痛苦的；严寒的,cet4,,medium
bitterly,苦苦地；悲痛地,cet4,,low
black,黑色的；黑暗的,cet4,,medium
blackboard,黑板,cet4,,low
blade,刀刃，刀片；叶片,cet4,,medium
blame,责备，把…归咎于,cet4,,medium
blank,空白的 n.空白,cet4,,medium
blanket,毛毯，毯子，羊毛毯,cet4,,medium
blast,爆炸，冲击波 vt.炸,cet4,,medium
blaze,火；闪光 vi.燃烧,cet4,,medium
bleed,出血，流血；泌脂,cet4,,medium
blend,&vi.&n.混和,cet4,,medium
bless,为…祝福,cet4,,medium
blind,瞎的；盲目的,cet4,,medium
block,街区 vt.堵塞，拦阻,cet4,,medium
blood,血，血液；血统,cet4,,medium
bloom,花；开花，开花期,cet4,,medium
